# Command: 
# structures were superimposed onto reference structure
# lag time set to 1 frames
# output dimension for PCA set to 2
# output dimension for TICA set to 2
# number of top principle components passed to time-lagged t-SNE set to 50
# output dimension for t-SNE and time-lagged t-SNE set to 2
# perplexity of t-SNE set to 10.000000
# perplexity of time-lagged t-SNE set to 10.000000
# early_exaggeration set to 12.000000
# structure_ID PCA1 PCA2 TICA1 TICA2 tSNE1 tSNE2 tltSNE1 tltSNE2
 8952 17.212282 -3.443686 0.890792 1.400333 80.699944 20.541294 -5.725500 70.840210
 8953 17.689920 -3.546868 0.627585 1.278485 80.818558 20.197247 -5.835647 70.879440
 8954 17.127480 -7.671234 0.786890 1.163880 81.270744 20.069386 -6.156271 70.923553
 8955 17.881186 -5.987741 0.701939 1.196424 81.149345 19.524193 -6.046272 70.999084
 8956 17.818174 -0.495374 0.649429 1.384992 79.888977 19.980415 -5.832414 70.975861
 8957 12.726353 4.929747 0.732512 1.228870 57.164371 2.702559 -4.654937 70.127640
 8958 8.883907 5.785398 0.884416 0.678137 -10.685011 79.177856 29.265282 -48.244198
 8959 11.126144 0.749875 1.128987 0.590739 -11.029395 79.433067 29.444941 -48.628902
 8960 8.882166 1.833886 1.085606 0.776576 -11.220719 79.399780 29.570702 -49.013733
 8961 6.627471 0.527194 1.047014 0.806794 -12.098951 78.907364 29.614141 -49.169548
 8962 10.979348 -1.522579 1.135764 0.729196 -12.744502 82.235909 29.673492 -49.314430
 8963 6.112226 -1.016189 0.844651 0.649071 -13.423284 78.039886 29.966852 -49.775093
 8964 4.718557 -1.273026 0.744130 0.541241 -13.841781 77.886391 30.130596 -50.338718
 8965 5.004474 -1.209809 0.824149 0.625736 -13.822119 77.914482 30.241632 -50.384449
 8966 5.821986 -1.374028 0.923698 0.452117 -13.454834 78.007172 30.509361 -50.493450
 8967 5.819913 -0.898503 0.761051 0.557586 -13.340492 78.074097 30.788290 -50.581532
 8968 6.931632 -1.666374 0.657595 0.309469 -13.814402 82.441544 30.802767 -50.517487
 8969 9.085146 -0.926614 0.807998 0.660030 -13.740758 82.409897 31.217403 -50.661968
 8970 10.827824 2.416344 0.939449 0.861283 -10.901119 79.880753 31.604330 -50.783169
 8971 10.275951 -0.193713 0.715338 0.942948 -11.150793 80.992043 31.726845 -50.823353
 8972 11.936021 1.157849 1.026236 0.936065 -10.744141 80.555626 31.737276 -50.822525
 8973 9.965302 -0.847656 0.739377 1.333642 -10.490938 81.488205 34.124447 -51.660843
 8974 8.730225 1.326676 0.875824 1.036846 -11.181525 81.254547 34.631104 -51.806740
 8975 8.968439 -0.524745 0.722687 0.995013 -11.396541 81.596169 34.689739 -51.832874
 8976 9.437749 -0.014617 0.939747 0.882700 -11.464353 81.448074 34.938198 -51.889484
 8977 10.643710 0.705273 0.889797 1.004298 -11.528389 81.303490 34.977535 -51.891556
 8978 8.452146 0.767367 0.708088 1.177281 -11.428558 81.196762 34.873531 -51.885864
 8979 10.678593 -0.284338 0.770161 1.049723 -12.452291 81.173454 35.399155 -51.816368
 8980 9.128193 -2.355770 0.939528 0.774073 -12.928520 82.330582 35.520325 -51.696602
 8981 9.740352 -1.153773 0.636630 0.778024 -13.005158 80.854561 36.266544 -51.622009
 8982 9.238561 0.025139 0.589351 0.845684 -13.590940 80.280632 36.448303 -51.765865
 8983 10.577508 -1.947695 0.561953 0.990053 -13.185410 80.723488 36.377541 -51.682999
 8984 7.162984 -1.397428 0.759755 0.629086 -13.886102 79.888618 36.373867 -52.613003
 8985 8.130930 -0.851900 0.656431 0.836577 -13.714338 80.006477 36.365585 -52.805309
 8986 8.358482 0.152140 0.739560 0.755767 -13.617861 79.808945 36.273026 -53.192978
 8987 5.062202 1.213515 0.947945 0.667381 -13.197912 79.111267 36.242443 -53.352196
 8988 10.262226 1.317061 0.704327 0.802529 -11.195360 82.594322 36.268326 -54.179771
 8989 8.408487 -0.130136 1.006471 0.895034 -11.219818 82.489365 36.269291 -54.208729
 8990 -1.630875 -1.972745 1.050461 0.203047 -2.669556 27.807583 48.250740 -69.945641
 8991 -0.237091 0.087051 1.019445 -0.199407 -2.679115 27.677414 48.343113 -70.121719
 8992 0.290018 -2.789024 1.194905 0.481393 -2.675565 27.740692 48.807346 -71.058395
 8993 -2.316016 -1.717658 1.262506 0.393498 30.811203 -68.619774 48.857555 -71.199135
 8994 -1.948834 -2.658939 1.008170 0.484633 30.815245 -68.735359 48.814396 -71.172096
 8995 -1.560486 -3.289922 1.092770 0.445866 31.013775 -68.861717 48.931541 -71.518257
 8996 0.316097 -0.783194 1.178989 0.521915 31.095778 -68.678154 48.967182 -71.608772
 8997 -0.786671 -0.739198 1.097992 0.378844 31.053740 -68.782539 49.040211 -71.956856
 8998 -0.914937 -1.251236 1.016219 0.647090 30.836363 -69.665245 49.221783 -72.607483
 8999 -1.666307 -4.295486 0.825004 0.264420 30.676809 -69.921547 49.275631 -72.628899
 9000 1.148661 -4.778026 0.948536 0.305887 30.463497 -70.225616 49.293991 -72.701088
 9001 0.733723 -4.445604 0.983396 0.164944 30.277807 -70.257820 49.120075 -73.129997
 9002 1.109915 -3.984179 0.968623 0.306331 29.981573 -70.498512 49.016251 -73.603203
 9003 -0.240914 -3.407539 0.736836 0.242407 29.841345 -70.547668 48.911713 -73.977463
 9004 0.082161 -2.999974 0.981120 -0.108867 29.843288 -70.551048 48.866920 -74.153442
 9005 2.093287 -1.932652 0.699942 0.167356 29.318169 -71.016632 48.825897 -74.334442
 9006 3.105145 -0.690178 0.767068 0.200680 28.740061 -71.534966 48.827541 -74.459679
 9007 2.995799 -1.360759 1.067881 0.729296 26.292419 -73.579689 51.598087 -76.159378
 9008 4.608446 0.453160 0.986066 0.916303 24.244143 -75.219414 51.942883 -76.341423
 9009 2.008989 -1.520510 0.987217 0.663572 25.879269 -76.845055 52.592937 -76.646469
 9010 2.959960 -1.152609 1.099517 0.840182 25.873978 -77.058678 53.170650 -76.950172
 9011 5.142732 -1.924270 1.078025 0.742379 25.833847 -77.168930 53.366249 -77.030006
 9012 4.320828 -0.795076 1.246292 0.802197 26.062031 -77.606628 53.607449 -77.106857
 9013 2.178278 -2.690361 1.008357 0.888684 26.776674 -78.224045 54.369705 -77.514702
 9014 3.342098 -0.946973 0.952830 0.927699 26.509472 -77.940445 54.312431 -77.548759
 9015 2.324844 -1.828164 0.973542 0.637515 26.723049 -78.232857 54.514301 -77.524361
 9016 1.957844 -2.656460 1.068974 0.817047 26.877560 -78.491890 54.505905 -77.615250
 9017 0.853326 -1.777682 1.090931 0.638361 26.873581 -78.561432 54.791317 -77.754974
 9018 3.006738 -1.040045 1.052677 0.642911 26.262560 -78.679092 54.662365 -77.782928
 9019 3.752110 -2.032130 0.973956 0.465787 25.896969 -78.783333 54.775238 -78.162613
 9020 3.205066 -1.213921 0.976619 0.741009 26.156897 -78.546471 54.649723 -78.169250
 9021 5.349600 0.541707 1.072432 0.845527 25.256348 -78.537331 54.578766 -78.599449
 9022 4.742834 0.076602 1.193988 0.780748 25.337967 -78.435707 54.404739 -78.706398
 9023 2.760224 0.469406 1.184661 0.648338 22.595627 -75.412819 52.802620 -81.094986
 9024 3.853747 2.165467 1.111029 0.589826 22.717436 -75.118736 52.533760 -81.454140
 9025 2.483783 1.353135 0.904252 0.478399 23.065166 -75.108154 52.351093 -82.003426
 9026 4.274166 2.474898 0.979896 0.653415 22.949425 -75.013062 52.221828 -82.054184
 9027 2.728367 1.921721 0.951821 0.682718 23.068150 -74.999519 52.230225 -82.093193
 9028 2.811707 -0.288696 0.973196 0.649476 23.714121 -74.647316 52.037609 -82.102020
 9029 1.284375 -0.784994 1.029462 0.469485 23.503778 -73.096817 51.534607 -82.172081
 9030 4.591959 0.356063 0.963271 0.394732 23.365061 -73.606438 51.439205 -82.147644
 9031 3.550704 1.480199 1.016077 0.538086 23.026443 -73.995117 51.165344 -82.116928
 9032 0.080088 0.758326 0.936098 0.524937 22.859310 -73.931404 50.961517 -82.124306
 9033 4.941432 1.248002 1.038099 0.462119 23.178917 -75.245651 50.677490 -82.168427
 9034 3.352806 2.594693 0.960666 0.289416 25.155624 -71.782188 49.092587 -82.866394
 9035 2.786792 0.406969 1.094597 0.396439 25.410709 -71.043839 48.714169 -83.081322
 9036 3.159533 -0.603062 1.188846 0.263016 25.425089 -70.789742 48.424213 -83.489754
 9037 2.833789 -0.689447 0.914796 0.217788 25.481312 -70.934364 48.419937 -83.188789
 9038 1.191743 0.337508 0.952285 0.295669 25.950075 -71.345490 48.337830 -83.055977
 9039 3.315049 -0.750982 0.916249 0.437061 25.451336 -72.555824 48.244007 -82.978165
 9040 4.201581 -0.400729 0.983515 0.602352 25.619690 -72.673836 47.409908 -82.511452
 9041 1.868617 -1.920854 1.018466 0.440810 25.810410 -72.580818 47.424725 -82.486305
 9042 2.608370 -2.019706 0.870994 0.045194 25.798813 -73.023102 47.397659 -81.589996
 9043 3.753996 -0.808294 0.781332 0.400582 25.657795 -73.052315 47.269878 -81.440018
 9044 3.802757 -1.726934 0.898519 0.460892 25.905329 -74.356812 47.086193 -81.087601
 9045 2.888602 -2.833466 0.888730 0.449459 25.935770 -74.349709 46.973061 -81.279686
 9046 1.041488 -0.013891 0.850903 0.398420 24.056818 -72.480499 46.884247 -81.804970
 9047 -0.056425 -0.785754 0.975231 0.295079 24.215874 -72.402145 46.816544 -81.900963
 9048 2.203537 1.705066 0.848331 0.225197 25.097370 -72.933746 46.921402 -82.161598
 9049 4.108927 -1.862370 0.993982 0.421102 23.652250 -70.473854 45.966221 -83.288147
 9050 4.338156 -2.531226 0.931322 0.569230 23.645716 -70.236732 45.362396 -83.709755
 9051 1.427584 -2.619678 0.898164 0.567293 23.647850 -69.846016 44.386337 -84.394150
 9052 -0.868022 -4.638526 0.808371 0.518465 -51.602573 20.727940 44.250816 -84.520775
 9053 -3.598606 -6.054984 0.876770 0.544204 -51.366295 20.704613 44.206337 -84.514786
 9054 -2.231941 -7.162896 0.943931 0.349876 -51.021385 20.750587 44.086651 -84.581451
 9055 -6.474761 -6.804203 0.927857 0.272287 -50.091076 20.871988 43.809677 -84.700874
 9056 -5.683650 -8.208817 1.032206 0.219658 -49.997894 20.845745 43.393074 -84.885201
 9057 -3.855325 -3.072822 1.126286 0.533730 -49.252705 21.244425 43.166859 -84.977936
 9058 -4.064191 -7.467304 0.994531 0.487815 -49.548347 21.131231 43.105385 -85.002815
 9059 -4.396077 -10.121786 0.888503 0.072607 -51.202423 17.624802 -39.412628 -67.803352
 9060 -4.200498 -8.464458 0.921199 0.047933 -51.262478 17.597685 -39.457989 -67.812820
 9061 -2.620540 -8.604478 0.982878 0.029231 -51.192848 17.562883 -39.569191 -67.851326
 9062 -4.265336 -9.413207 0.614879 0.113946 -50.310829 17.105841 -40.420738 -68.137634
 9063 -3.637290 -8.601230 0.724375 0.124381 -50.224449 17.074312 -40.922863 -68.268974
 9064 -7.168421 -8.019880 0.509008 -0.205272 -47.606247 14.932888 -41.366383 -68.603790
 9065 -11.700665 -8.801984 0.303457 -0.166953 -60.457832 0.638775 -41.388264 -68.688675
 9066 -5.558007 -10.186546 0.400916 -0.264750 -47.702087 15.768575 -41.644459 -68.640732
 9067 -4.466058 -7.474978 0.277144 -0.120201 -47.782158 15.788754 -41.750927 -68.641663
 9068 -5.400280 -10.348969 0.518402 -0.047108 -47.586517 15.799900 -41.775993 -68.518646
 9069 -5.071269 -10.696124 0.442489 -0.081376 -47.702408 15.854375 -42.202045 -68.325096
 9070 -3.450757 -11.041712 0.617264 -0.192762 -47.590496 15.894739 -43.311115 -68.087883
 9071 -5.694030 -9.294664 0.649900 0.005599 -47.377132 16.437181 -43.819565 -68.022606
 9072 -6.978611 -10.758778 0.757653 0.321181 -47.304302 18.343767 -44.716217 -68.695396
 9073 -2.998145 -6.949752 0.843708 0.306173 -47.084892 19.089779 -44.833576 -68.588707
 9074 -5.303325 -8.249989 0.809124 0.293604 -46.966724 19.135651 -44.795361 -68.523972
 9075 -1.609281 -5.747334 0.842864 0.263325 -46.890800 19.313026 -44.824463 -68.189667
 9076 -6.221132 -6.815602 0.851793 -0.084608 -46.699284 18.878834 -44.912079 -67.902756
 9077 -7.292918 -6.386131 0.725570 -0.019947 -46.818684 19.139376 -44.861942 -67.807777
 9078 -4.709324 -5.327707 0.794479 -0.148659 -46.713490 19.142134 -44.934586 -67.781670
 9079 -7.235006 -6.252234 0.731443 -0.061629 -46.201637 18.359116 -45.006104 -67.567627
 9080 -1.718438 -3.585113 0.894470 0.133890 -45.344791 19.270346 -45.667358 -67.291763
 9081 -6.387252 -6.008728 1.067682 0.186374 -45.448997 18.536802 -45.884888 -67.174194
 9082 -5.664868 -1.510312 0.867193 0.025313 -45.048988 18.581102 -48.557205 -66.049278
 9083 -11.323852 -0.318590 0.651877 0.178633 -52.327564 -29.580811 -50.524841 -68.234962
 9084 -9.609824 -2.030683 0.900563 0.133533 -52.282776 -29.074190 -50.353588 -68.097816
 9085 -5.218008 -6.036494 0.746227 -0.096210 -51.401119 -24.603281 -49.729187 -67.351105
 9086 -3.619720 -4.698170 0.725393 -0.170141 -51.378628 -24.573534 -49.828705 -67.378777
 9087 -9.616039 -5.804295 0.660326 -0.203662 -52.219810 -27.741768 -50.039665 -67.366150
 9088 -11.549932 -3.417185 0.755233 -0.239099 -52.357025 -27.897194 -50.349926 -67.412109
 9089 -12.172764 -3.861617 0.879319 -0.407365 -52.678020 -27.433388 -51.124855 -66.763161
 9090 -13.953669 -4.458587 0.685579 -0.665633 -55.523792 -26.926083 -51.617237 -67.213112
 9091 -13.168113 -6.809896 0.698668 -0.493314 -55.516201 -26.932350 -51.700600 -67.377998
 9092 -12.339119 -4.366009 0.704455 -0.381536 -52.614697 -28.440538 -50.999332 -68.066788
 9093 -8.914943 -3.579341 0.792112 -0.097983 -52.311424 -28.968937 -50.973404 -68.080040
 9094 -10.288509 -4.401200 0.669259 -0.218938 -52.518764 -28.395752 -50.967003 -68.003548
 9095 -13.210746 -2.950032 0.660023 -0.134577 -53.295410 -28.212711 -52.042007 -68.287231
 9096 -13.016912 -6.215367 0.572037 -0.098616 -53.751873 -28.434822 -52.062840 -68.285942
 9097 -12.608580 -3.177184 0.657641 -0.422478 -52.634365 -27.590813 -50.895195 -66.502953
 9098 -10.731693 -2.364157 0.749565 -0.328069 -52.514904 -26.993511 -50.747498 -66.226723
 9099 -10.496004 -5.355710 0.675084 -0.179386 -52.514702 -26.913588 -50.525017 -66.066872
 9100 -10.027808 -5.904592 0.398953 0.007990 -52.417656 -26.094799 -49.682049 -65.487396
 9101 -8.674996 -3.802923 0.818281 -0.108075 -52.401329 -25.532616 -49.364361 -65.427696
 9102 -6.635896 -1.710469 1.203246 -0.167698 -52.395287 -25.412209 -49.149342 -65.374016
 9103 -0.174575 4.391877 1.261636 0.227642 1.920919 29.298796 -48.120697 -63.407150
 9104 5.244138 -2.651752 1.160195 0.190836 -22.917730 38.244530 -47.744377 -63.146431
 9105 4.437746 -0.958880 1.133213 -0.050597 -22.981207 38.353874 -47.525539 -62.950153
 9106 0.839857 -4.500283 1.188283 0.195162 -23.013079 38.352039 -47.500523 -62.994629
 9107 4.022959 -0.701230 1.180274 0.334866 -23.040617 38.562424 -47.391144 -62.819595
 9108 2.221095 -2.209063 1.091778 0.260548 -23.566723 40.020508 -47.312420 -62.613251
 9109 0.677508 -1.284343 1.287071 0.255729 -23.549276 40.021107 -47.323215 -62.425713
 9110 -0.731563 -1.516127 1.198496 0.143956 -23.658237 40.316578 -47.017220 -61.499535
 9111 1.893698 -2.056753 1.292918 0.035114 -23.723553 40.523594 -46.687954 -60.964817
 9112 4.383481 1.127306 1.151420 0.256145 -24.014715 41.615009 -46.118629 -60.084484
 9113 4.009753 -0.140382 1.045226 0.287905 -24.177595 41.590290 -46.061981 -60.047073
 9114 0.405873 -0.257771 0.902779 0.320895 -24.524033 41.659397 -45.639721 -59.620853
 9115 1.641981 -0.595444 0.947792 0.643411 -24.492628 41.644413 -45.695225 -59.662354
 9116 -6.270860 0.022360 0.867728 0.379233 -29.949709 17.723658 -44.957188 -58.994843
 9117 -8.931741 1.727280 0.454524 0.530133 -29.999454 17.710281 -44.760513 -58.815758
 9118 -4.701007 -0.589254 0.417433 0.185088 -29.959974 17.745073 -44.823734 -58.876011
 9119 -8.562627 -1.458246 0.308960 0.141800 -29.862577 17.588247 -44.393501 -58.503899
 9120 -7.860064 1.128300 0.502142 0.368491 -29.788258 17.473946 -44.354012 -58.468830
 9121 -9.914529 -0.804914 0.803634 0.018661 -28.846464 16.083025 -43.776810 -58.000977
 9122 -7.922516 -2.357528 0.353806 -0.097181 -28.558670 15.682434 -43.397167 -57.689953
 9123 -6.152606 -4.773788 0.400770 0.213164 -28.440866 15.576826 -43.305794 -57.610954
 9124 -5.757612 -5.927303 0.585302 0.218287 -28.382143 15.415483 -43.064693 -57.407970
 9125 -3.966433 -5.229981 0.533161 0.272042 -28.354023 15.438857 -43.089283 -57.435532
 9126 -3.692654 -5.648218 0.645255 0.087378 -28.332779 15.271921 -42.939857 -57.302673
 9127 -6.665376 -2.419907 0.789848 0.130957 -27.935040 16.120888 -42.988617 -57.340115
 9128 -7.736695 -5.223338 0.697671 0.114813 -27.557661 16.360485 -33.003185 -47.211926
 9129 -5.175683 -2.105830 0.679437 0.074116 -8.994067 32.569485 -32.875534 -46.992611
 9130 -0.982199 -1.058300 0.873710 -0.027102 -8.787099 32.604618 -32.707664 -46.585171
 9131 -7.003100 -1.183912 0.749403 0.110219 -9.393577 31.318668 -32.688534 -46.434589
 9132 -2.722454 -0.836280 0.986811 0.176336 -9.375841 31.352745 -32.618454 -46.338169
 9133 -2.373538 -3.871479 0.656314 0.182706 -9.539797 32.614853 -31.955183 -45.789677
 9134 -2.319244 0.895819 0.577619 0.190489 -11.080877 32.716530 -31.691353 -45.575314
 9135 -3.163376 1.229000 0.627001 -0.165451 -11.155420 32.750492 -31.362703 -45.350990
 9136 -1.045612 -3.540718 0.751664 0.049937 -9.832855 33.037655 -31.026114 -45.015835
 9137 -1.407276 -6.460307 0.702589 0.213202 -10.945947 35.352146 -30.958057 -45.025761
 9138 -1.194425 -5.618194 0.587425 0.216570 -11.005224 35.419827 -30.636347 -44.966419
 9139 -1.074150 -2.603218 0.794460 0.355194 -11.671515 35.989063 -29.587036 -44.547318
 9140 3.320540 -2.574190 0.819700 0.111796 -11.867112 36.276272 -29.371487 -44.471222
 9141 2.668568 1.147655 0.666167 -0.017575 -11.968873 36.523529 -29.219131 -44.378170
 9142 0.467330 6.254814 0.600077 -0.264221 -12.071722 36.807457 -29.035269 -44.246281
 9143 0.369280 6.525556 0.729906 -0.157373 17.972546 15.222256 -28.530565 -43.698605
 9144 1.542084 6.715005 0.960621 -0.343168 17.703062 15.404256 -28.086304 -43.185463
 9145 3.732363 8.476404 0.650924 -0.179421 17.332619 15.641334 -27.857260 -42.900986
 9146 4.485533 9.487438 0.875185 -0.081227 17.170218 15.758257 -27.743227 -42.747429
 9147 6.060229 10.037282 0.827695 -0.075883 17.014324 15.847934 -27.599556 -42.553066
 9148 3.511781 6.161549 0.885752 -0.393314 16.694771 15.920410 -27.286522 -42.152771
 9149 8.153409 5.320519 0.908982 0.138606 16.019657 17.667027 -27.077450 -41.751934
 9150 10.152225 4.922539 0.944388 0.064420 15.941242 17.851788 -26.917784 -41.459003
 9151 4.324705 4.624978 0.755960 0.084150 15.947320 17.838184 -26.849110 -41.289295
 9152 7.661739 7.163640 0.871267 0.263789 15.948832 17.843685 -26.844357 -41.139912
 9153 7.256544 2.851166 0.903762 0.028934 15.912917 17.902967 -26.833656 -40.980835
 9154 0.778570 1.471085 1.170524 0.151898 -4.679828 29.390743 -26.821236 -39.682392
 9155 0.902129 0.890523 0.923082 0.192750 -8.161409 32.708862 -26.820683 -39.401821
 9156 7.451070 1.494541 0.937101 0.120711 1.545484 38.611916 -26.817413 -39.092365
 9157 11.691341 2.504133 0.847858 0.104181 1.557260 38.624962 -21.794073 6.015077
 9158 1.792231 9.058980 0.820281 0.169833 7.205362 3.926486 -21.786882 6.039227
 9159 -5.090488 13.746961 0.601009 -0.246311 7.320137 3.967729 -21.755449 6.063702
 9160 -17.312021 8.549346 0.369914 -0.311251 -2.849581 -40.409740 -20.921455 11.228591
 9161 -14.853098 10.534636 0.111738 -0.236187 19.340487 -54.041779 -20.901913 12.056561
 9162 -18.131981 6.868509 -0.076603 -0.090031 19.253649 -54.045456 -20.904638 12.264262
 9163 -13.081516 0.698468 0.069895 -0.177749 -21.380634 -46.186676 -20.927231 12.695604
 9164 -9.888170 3.330655 0.407337 -0.592527 -21.363808 -46.206390 -20.942833 12.878899
 9165 -8.776402 3.964107 0.340108 -0.353580 -23.440142 -12.822002 -34.202911 -11.412322
 9166 -14.665923 13.338891 0.258093 -0.293785 3.078497 -32.342739 -34.308647 -11.612123
 9167 -10.544104 7.303319 0.257682 0.000449 1.050268 -13.100687 -34.775383 -12.539571
 9168 -3.065590 9.102022 0.530819 0.066702 1.071331 -12.947065 -34.839622 -12.622094
 9169 -13.656630 5.367997 0.342309 -0.102864 1.036778 -13.170779 -34.899464 -12.697406
 9170 -15.956469 -0.734853 0.460727 0.171111 -42.057880 -43.795021 -35.185940 -13.148989
 9171 -12.941913 -2.509694 0.542629 -0.097420 -42.120872 -43.874847 -35.458817 -13.537488
 9172 -17.680496 1.370661 0.305127 0.033238 -41.972404 -43.951660 -35.449352 -13.631740
 9173 -21.917387 2.845648 0.139058 0.026253 -41.617661 -44.342236 -35.441750 -14.317143
 9174 -12.385273 -1.244667 -0.286796 0.521671 -43.995567 -45.467289 -35.507092 -14.838742
 9175 -12.454078 -1.493115 0.274675 0.519682 -44.074341 -45.317699 -35.226940 -14.987184
 9176 -13.936482 -3.077447 0.419223 0.272264 -44.218224 -45.158588 -35.118336 -14.977018
 9177 -12.365879 -0.574587 0.289589 0.246704 -40.426720 -39.130180 -34.621582 -15.243969
 9178 -11.785540 3.181253 0.360146 -0.065181 -40.387020 -39.085808 -34.310345 -15.358212
 9179 -12.732918 6.256394 0.471115 -0.038849 -40.374516 -39.118080 -34.255199 -15.349981
 9180 -17.271090 4.334297 0.459415 -0.118025 -41.566708 -40.357365 -33.687061 -15.569231
 9181 -12.491527 11.453172 0.557284 -0.150999 5.809297 -18.525463 -33.425163 -15.712602
 9182 -7.973890 11.391879 0.048294 0.005179 6.153540 -18.738663 -32.478443 -16.361250
 9183 -13.929009 13.524672 -0.145256 -0.007341 6.308079 -18.899654 -31.839487 -16.871227
 9184 -2.448273 13.165327 -0.113756 -0.017143 21.614990 2.392174 -31.685961 -17.018064
 9185 -1.953323 17.079994 0.153644 -0.120905 21.909552 2.836781 -30.778954 -18.062984
 9186 1.489106 12.762738 -0.052759 -0.186263 21.995979 2.937268 -30.584923 -18.294977
 9187 9.463494 9.211571 0.022845 -0.369589 22.423214 3.260899 -30.475401 -18.418886
 9188 3.397118 12.767639 -0.461742 -0.579989 22.332256 3.314625 -30.516512 -18.375864
 9189 9.453057 9.356127 0.077153 -0.301789 44.632923 -24.062307 -30.598783 -18.283983
 9190 0.292471 10.516101 0.364222 -0.332306 11.039932 8.481303 -24.841625 -25.175020
 9191 3.695809 7.883505 0.133428 0.100019 11.059755 8.460578 -24.749758 -25.360188
 9192 -4.641148 6.569556 0.262482 -0.059428 9.192370 8.831241 -24.487106 -25.998308
 9193 -6.076008 8.289680 0.254571 0.099481 9.163390 8.868775 -24.471041 -26.070431
 9194 -3.574003 8.164137 -0.055389 0.004736 9.156391 8.857280 -24.485125 -26.043695
 9195 -8.339751 6.228848 -0.079278 -0.006863 9.089138 8.787651 -24.479057 -26.079939
 9196 -4.492747 7.470687 0.130813 0.356806 9.255791 8.726887 -24.252563 -26.108639
 9197 -1.998588 9.252367 0.161875 0.458445 9.507544 8.653730 -24.178947 -26.113361
 9198 3.112644 9.284968 0.001167 0.815357 10.473902 8.348405 -23.767971 -26.245348
 9199 -1.477875 4.717374 0.135210 0.873277 9.549728 6.562503 -23.238514 -26.490891
 9200 -0.681347 6.230923 0.319605 0.640785 9.521568 6.531909 -22.886280 -26.640272
 9201 -2.291837 -0.497502 0.239264 0.224634 -39.709209 -56.893398 -13.468791 -29.253664
 9202 -4.712580 -1.519099 0.342756 0.143089 -39.911121 -56.969769 -13.340220 -29.285913
 9203 -7.295397 -4.106002 0.266131 -0.215746 -39.980667 -56.992622 -13.223902 -29.308670
 9204 -4.421882 -0.895590 0.299297 -0.567834 -40.260426 -57.101223 -13.075594 -29.340662
 9205 -3.819909 1.531521 0.316529 -0.749267 -40.423237 -57.172852 -13.059071 -29.341095
 9206 -8.076586 -0.795083 0.506243 -0.377213 -41.908642 -57.200794 44.089375 84.052765
 9207 -9.403240 -1.159985 0.571450 -0.531244 -42.306728 -57.199482 44.071644 84.095909
 9208 -7.675354 1.051362 0.226638 -0.662105 -42.422626 -57.202129 44.055752 84.153053
 9209 -9.362691 -1.357830 0.424228 -0.338380 -42.459999 -57.194725 43.973625 84.382851
 9210 -2.977175 2.398839 0.206227 -0.613654 -20.763214 61.759457 43.554337 85.552971
 9211 1.347985 1.859497 0.128989 -0.577681 -20.773006 61.692692 43.465904 85.786079
 9212 -1.645678 -1.751772 0.655856 -0.851002 -20.727648 61.919323 43.408779 85.914627
 9213 2.731632 -0.456868 0.360236 -0.554135 -20.421051 62.983387 43.256939 86.290245
 9214 -0.128112 -1.281420 0.333987 -0.584834 -20.408455 63.103325 43.190044 86.432198
 9215 2.497487 -3.900789 0.490958 -0.244837 -20.388769 63.132332 43.152588 86.513206
 9216 0.013178 -8.955882 0.492839 0.088334 -109.029854 28.550753 42.193947 88.399040
 9217 1.526250 -10.251079 0.459864 0.140258 -109.184471 26.819130 42.216309 88.276237
 9218 1.284435 -11.314538 0.374413 -0.115465 -109.182854 26.839611 42.213421 88.264771
 9219 0.385568 -9.541061 0.083401 -0.535068 -109.200081 26.626730 42.215290 88.254387
 9220 2.457885 -10.446059 0.088442 -0.337237 -109.197212 26.894470 42.197891 88.356667
 9221 1.011312 -7.337781 0.082024 -0.339378 -109.078888 28.428467 41.955593 89.508003
 9222 2.113030 -10.862509 0.110012 -0.502884 -109.100487 28.419231 41.905773 89.696823
 9223 1.265043 -10.382476 0.213987 -0.618171 -109.112717 28.420919 41.889954 89.780533
 9224 1.756259 -10.272211 0.405643 -0.263822 -108.995346 28.674061 41.886196 89.854820
 9225 1.596350 -8.237932 -0.093854 -0.282411 -108.810883 29.079473 41.858383 90.257797
 9226 -0.135493 -10.240247 -0.086407 -0.590889 -108.792252 29.120581 41.812759 90.658783
 9227 -0.839375 -10.413632 0.021839 -0.595899 -109.163315 24.562481 41.696053 92.278221
 9228 -0.010895 -9.083690 0.277065 -0.280446 -109.164009 24.727386 41.691730 92.387932
 9229 -1.445512 -8.400506 0.375422 -0.540955 -109.166466 24.370420 41.715488 93.341888
 9230 -1.102637 -9.688097 0.260107 -0.518116 -109.163620 24.199160 41.711277 93.375252
 9231 -0.745499 -10.658166 0.048039 -0.646585 -109.148376 23.636528 41.762302 93.763359
 9232 0.111039 -7.939854 0.115694 -0.619300 -109.160820 23.644962 41.808208 93.917923
 9233 1.110285 -12.300840 -0.108782 -0.474658 -109.133148 23.329353 41.842678 94.038513
 9234 0.238659 -12.549581 0.044325 -0.588180 -109.139816 23.382612 41.898838 94.083885
 9235 -1.495207 -11.358059 0.249656 -0.744031 -109.129768 22.978909 41.976040 94.279221
 9236 -5.124589 -11.699316 0.302972 -0.857306 -109.112389 21.347628 42.251118 94.797913
 9237 -3.025185 -13.016819 0.230603 -0.852878 -109.107964 21.467388 42.323227 94.935066
 9238 -3.152626 -13.635394 0.170089 -1.056413 -108.976189 20.008154 42.517284 95.228004
